,C4_S1,C4_S3,C4_S5,C4_S7
OG0007322,12.22094758,8.696063408,6.726576077,1.231077755
OG0007323,59.9136821,40.50247682,30.16551391,42.83286007
OG0007324,14.27544251,3.924084484,6.601236358,18.96228175
OG0007326,14.58363107,9.861134679,5.948309432,7.66315357
OG0007328,41.4485451,122.9241964,161.6690814,148.0411112
OG0007329,22.34844039,21.40140917,6.098030831,8.734019496
OG0007330,29.32439351,19.4531885,16.415232,12.7826681
OG0007331,69.179864,18.43948475,12.59474625,10.26338566
OG0007335,10.79822095,22.27303828,16.91438928,4.423105977
OG0007336,28.50693087,20.94570293,9.688748806,2.489237183
OG0007337,10.73875534,3.294950502,2.556398123,3.589807135
OG0007340,0.057882356,0.595781556,7.955091861,12.08000219
OG0007341,12.76922298,5.904199963,8.523777547,15.26541561
OG0007342,9.461050543,3.231459335,2.67090397,3.756734658
OG0007346,1.621339305,4.375511587,13.22224578,9.696033812
OG0007347,30.92327837,16.02670287,14.91819056,22.90616743
OG0007348,1.295611725,4.855674168,23.72802425,29.06172719
OG0007350,25.0436799,9.517705478,8.559902044,10.93240618
OG0007351,17.92074809,13.1997308,11.88250063,16.69370168
OG0007354,8.91676603,5.822622739,3.61850917,4.691375176
OG0007355,26.69217129,2.849132684,2.184361024,1.355306525
OG0007356,3.984381699,12.76813834,8.170365577,7.032545412
OG0007357,49.5324269,55.46528426,89.54954498,61.89776188
OG0007358,14.98683493,40.11171406,42.52816658,15.94441842
OG0007360,18.61775554,19.56612781,20.35748338,10.23213505
OG0007361,13.13215125,28.7806196,11.29788844,11.99586419
OG0007362,4.153686633,26.9062172,211.7684467,61.71829278
OG0007365,0.478941469,1.691197107,7.451744445,5.246929369
OG0007366,2.32533675,2.215422046,1.95775636,2.134324069
OG0007367,5.543214692,24.00940597,40.92622639,38.01631073
OG0007369,26.77176726,33.08693572,9.009376482,7.173232341
OG0007370,8.422366412,6.786269608,2.089251822,3.27863874
OG0007371,233.1196823,193.6836539,328.769463,358.3562039
OG0007372,10.27224306,11.85487078,15.53014995,23.05159212
OG0007373,6.821663079,5.149629142,5.309501815,5.049573281
OG0007376,154.3549379,124.2108978,149.998967,132.3667024
OG0007378,15.30843325,12.29293256,9.187556424,7.395488907
OG0007379,59.15600959,71.4867603,12.13981977,1.583499703
OG0007380,7.27022122,7.550645142,13.79502959,17.25375217
OG0007381,25.84124863,11.95625265,16.34079573,15.81214278
OG0007382,3.770081504,2.160872571,2.578677586,4.169573666
OG0007383,3.554706425,7.789282771,13.5068908,26.28274993
OG0007384,16.65020765,2.015358307,1.292900351,0.498409491
OG0007385,6.339956261,2.62754564,1.81929333,1.306982759
OG0007386,17.01589675,4.593079097,4.067472033,3.349013988
OG0007389,9.247758941,11.58150244,3.284344386,2.841753289
OG0007390,14.76582757,66.01659055,126.0483333,169.3974913
OG0007392,68.71081385,199.8634522,546.8434355,688.5548994
OG0007393,28.12228263,46.70623002,42.08015129,53.91585214
OG0007394,14.31531158,24.58996433,36.66960547,29.83451853
OG0007396,17.26085786,11.29910698,25.15860981,9.906798211
OG0007398,11.61059161,8.394745529,4.024962519,3.08710677
OG0007400,40.34529241,26.5958834,10.6107883,10.80920538
OG0007401,11.12941636,8.08406775,0.475700946,0.977745051
OG0007403,7.07879128,5.764712185,4.57084583,7.887604334
OG0007404,14.31979099,28.67573197,39.76086513,8.474011305
OG0007405,4.815784865,3.407927983,3.149128035,3.360889543
OG0007406,56.92742023,70.969943,139.6187816,177.5075993
OG0007407,33.89661489,106.7606894,166.19963,163.9062066
OG0007408,5.054411627,2.699119923,2.335138836,2.467673158
OG0007409,5.596828264,11.33677598,23.34662322,20.56848833
OG0007410,22.6496447,30.22569613,21.55689105,16.22410106
OG0007412,72.87802028,67.87172551,53.73507678,47.52797269
OG0007414,9.211753874,11.67423555,16.88212751,18.64996834
OG0007415,961.1321552,105.1967349,214.9201499,407.2400175
OG0007416,16.98225357,17.16158955,12.74234866,11.71958472
OG0007419,12.48177163,4.300257683,12.19940922,17.83612794
OG0007420,24.82972408,3.278757414,1.473074034,1.514431051
OG0007421,3.905830916,3.963748035,2.716149141,2.468255278
OG0007424,8.56707396,8.552293726,6.206721859,7.213333237
OG0007426,0.017704517,0,0,0.12520686
OG0007427,2.516033653,4.182818909,10.62599892,9.068726854
OG0007428,41.06793233,18.83312246,17.69616942,35.15597998
OG0007429,18.58754738,50.78906066,20.38101816,16.49672019
OG0007430,35.39678178,19.72700995,9.668990986,7.007342495
OG0007432,4.424867023,22.6118673,23.62780911,17.63674565
OG0007433,1.629810899,4.420368912,5.352988781,3.514543103
OG0007435,1.309908475,10.21528473,48.3305945,193.811239
OG0007436,2.831830436,2.160355688,2.503901302,4.353285556
OG0007437,154.2675378,1210.369205,8624.072597,15137.90988
OG0007438,287.033496,730.1480803,762.737578,130.7615542
OG0007439,23.1479154,17.40975385,12.91790038,8.684067936
OG0007440,4.895660494,4.774624288,3.94711437,2.811858222
OG0007441,3.464969314,1.521275679,3.566893739,3.343868473
OG0007444,37.60043442,25.28765458,16.08681547,16.59000715
OG0007445,7.240341018,8.509972712,4.961718989,1.101749725
OG0007447,5.377854052,14.41530418,8.745131818,10.77710406
OG0007448,12.60168359,10.40920523,10.92523169,7.487132989
OG0007449,27.38714823,26.0680546,42.40831202,37.14400007
OG0007450,4.012201513,4.021494439,1.739124436,1.835362113
OG0007452,7.286001197,76.16666351,62.13220014,61.92756831
OG0007454,17.74983306,14.51589937,9.240402773,7.00081465
OG0007455,3.4219923,8.026098355,6.138061525,5.188484845
OG0007457,0.341287537,1.211418543,5.151182869,8.937978742
OG0007458,5.043331963,2.827341428,1.859994012,4.011220124
OG0007459,4.508458611,7.097042571,2.699589628,2.215579732
OG0007460,36.27577223,18.7706958,7.989593542,6.734122653
OG0007461,39.02707368,15.58486875,5.589085233,5.056726163
OG0007462,16.74489916,10.56363374,6.349779704,6.467531408
OG0007464,11.50383897,5.773126084,6.821905429,6.031349986
OG0007465,6.764391481,24.08397957,36.32944445,9.383011037
OG0007469,18.29230501,45.45886413,255.872641,377.7032636
OG0007471,23.6872525,37.66880341,23.30350126,14.25083703
OG0007474,85.31193589,47.4397188,31.80013909,44.27132751
OG0007475,3.342299553,7.764598423,14.38669973,5.229155039
OG0007476,9.520774638,20.23399805,19.54101964,9.445962846
OG0007477,39.78047661,190.247859,634.3358732,293.7257285
OG0007478,82.89539936,299.2031512,1005.140688,568.617855
OG0007479,32.06283486,36.19718105,45.94032446,69.05652279
OG0007482,8.029943661,7.842002293,12.69377464,4.674862997
OG0007485,6.272964891,7.377860024,13.15541798,16.72682001
OG0007486,14.0871644,7.824338337,4.739295276,5.86123833
OG0007487,10.75708123,9.676046401,1.843293482,1.65108219
OG0007488,14.48087089,13.58755079,7.66830197,7.607917615
OG0007489,63.12256878,34.19385808,36.31149246,40.61052641
OG0007490,15.11812574,7.385192519,7.050759425,7.249520552
OG0007491,26.7394857,25.73822543,16.00655777,15.8956728
OG0007493,6.323233315,3.946973912,4.299370763,5.563334371
OG0007494,9.928577004,5.953089921,6.288275586,6.265337751
OG0007495,10.4254141,15.02939655,26.4424158,42.11770192
OG0007497,4.766951205,19.74241618,86.58082547,47.47343808
OG0007498,39.73546055,61.43399538,93.67246041,87.55114584
OG0007502,13.21518769,12.09344558,11.29325993,12.26894614
OG0007503,57.65118911,79.24703419,81.00825776,55.09924218
OG0007504,101.7442965,80.59886775,46.25125409,36.54225811
OG0007506,9.933373464,4.649719267,6.504391118,10.36249518
OG0007507,25.36188248,52.79158229,54.29223634,21.13892776
OG0007509,0.487603737,4.28770628,22.60901974,44.18730029
OG0007510,8.163033194,6.09144049,7.592807633,4.86380746
OG0007511,0.297663951,10.45490538,88.56720153,72.69077852
OG0007512,0.171453059,2.67841576,29.21712737,65.57553453
OG0007513,3.363576721,3.097572644,8.772516743,10.49718193
OG0007514,79.29236977,73.00420799,79.20606152,65.29001115
OG0007517,8.43424192,5.489381097,6.544348411,3.527892387
OG0007519,1.609066513,1.567170256,4.359650963,10.43644256
OG0007520,43.15000736,53.17638991,15.69486697,11.2755971
OG0007521,44.2418108,25.21936788,25.05470085,25.96497604
OG0007522,63.49123236,51.37786694,39.96556819,44.76628968
OG0007524,16.02596183,10.89476593,11.76639304,9.450424045
OG0007525,92.15989271,302.9058017,667.9166645,350.7701486
OG0007526,48.24918475,36.38663034,56.10479136,40.48070705
OG0007527,9.944368508,18.31110457,28.41319033,24.34610415
OG0007530,5.851559401,3.874741012,4.26323846,2.692837767
OG0007532,16.63530667,22.6896463,166.205288,331.7689221
OG0007534,8.965203551,55.74265606,532.3198987,604.2962507
OG0007536,9.7956086,24.88931928,101.5923738,37.51029929
OG0007537,390.0744973,192.8896607,209.6315157,165.6419352
OG0007539,10.33728642,2.848567222,2.153368745,3.423168815
OG0007540,406.1910771,104.8772475,124.6693945,158.7586923
OG0007543,108.5757161,92.14246954,55.93546813,43.95552384
OG0007544,102.5757297,620.5703491,144.0444884,13.77493167
OG0007545,11.10035425,7.355804141,9.934315707,15.17506065
OG0007547,0.620646103,2.241628132,7.174968903,3.221868267
OG0007548,3.194671441,20.10261402,21.86913696,10.30642562
OG0007549,1.467389131,11.64613067,3.965440505,0.221126867
OG0007550,39.5274197,48.66592199,26.49977929,23.92012443
OG0007551,8.366501713,8.907567177,5.621393424,3.513095131
OG0007552,8.932542899,9.037583937,3.432102988,3.45998675
OG0007553,12.83781888,14.9807511,42.95511989,92.17061621
OG0007555,88.26426233,127.3235179,114.9531864,78.02077129
OG0007556,9.335522617,7.085180846,3.194057393,2.973636555
OG0007558,40.72271829,77.23639635,272.2660653,394.2992237
OG0007559,19.58001047,9.532267871,9.457947255,4.349058376
OG0007562,2.59686594,15.57401961,73.93517877,95.08132769
OG0007563,45.55161085,73.64863083,144.746386,136.96649
OG0007564,5.832949863,8.823537436,15.88327637,19.30404507
OG0007565,36.44137306,35.66242682,33.89635056,53.61216996
OG0007566,3.703781166,3.267003025,1.723058492,1.789551681
OG0007567,31.76173384,24.04784546,20.93555768,24.18130975
OG0007570,4.589689102,3.766184509,2.329796657,2.578044332
OG0007571,11.26106543,23.63133847,66.12520712,120.2669859
OG0007572,10.6804801,5.96030278,3.812291877,3.356940652
OG0007573,34.88712918,204.7377693,1182.357974,731.7836563
OG0007574,36.96410489,86.51258127,198.1686856,316.7794659
OG0007576,1.795672672,2.589519642,1.823877366,1.48470302
OG0007580,4.817853622,5.749242463,7.858310064,6.823985328
OG0007581,10.98639724,24.83831049,30.42865731,37.44873761
OG0007582,4.708577235,2.705694897,6.68867525,6.973289319
OG0007583,38.70273713,63.7015203,15.2248951,5.022141699
OG0007586,27.60585529,233.5369299,525.4800063,123.8625795
OG0007587,0.855558954,1.916319417,3.701102817,4.473751044
OG0007588,32.08844829,35.6421706,21.52796597,16.0872982
OG0007589,0.345072638,18.45144357,12.76299351,5.838750254
OG0007591,4.156362614,6.028555253,5.414243559,5.094721572
OG0007592,51.01361872,52.73700149,59.01100029,75.09459196
OG0007593,0.159999928,0.190218958,4.017122045,30.33805057
OG0007596,7.757590399,12.15842604,8.180946776,5.186558091
OG0007597,5.40466997,5.640132639,5.792502468,6.876386193
OG0007598,35.67560714,20.04638271,17.03730988,17.0303112
OG0007599,67.87009805,44.10809043,42.67475982,44.11303368
OG0007600,18.69330793,15.7739572,19.96291389,21.01842221
OG0007601,89.06417989,30.94366581,32.88984359,45.69268059
OG0007602,20.37827763,14.27086016,5.864938539,6.28341463
OG0007604,0.150203506,0.140561105,0.988110309,0.056170024
OG0007606,4.281943608,3.998700381,3.160010054,3.498084387
OG0007608,9.109550077,8.117758963,4.912625274,8.151963721
OG0007609,8.301259388,21.95311236,11.74705252,9.834327198
OG0007610,20.76251086,22.71196284,75.61331903,100.2579293
OG0007613,13.44176171,8.020754054,5.674217214,4.777678115
OG0007614,155.5917847,66.40231767,26.46024868,38.37865309
OG0007615,22.77424378,8.970786711,6.20985441,6.378857106
OG0007616,182.5588397,140.9651968,150.9421389,124.6772445
OG0007617,16.11546316,13.07002403,16.80595475,25.06929598
OG0007618,2.86890564,163.1706742,978.3846861,2526.912563
OG0007619,6.28615654,6.843522033,2.202563063,4.133662873
OG0007622,57.05869135,206.1875018,414.066223,287.7071931
OG0007623,163.516822,1832.90354,3880.099109,4682.699001
OG0007624,134.4932371,402.9149124,800.1111534,335.6877053
OG0007625,8.875456162,3.918834764,1.506002737,1.458986519
OG0007626,4.572653643,3.871154085,4.71336947,4.23214496
OG0007628,5.238720275,11.80805461,10.03988634,10.32425931
OG0007629,13.08621165,36.5311297,205.4544912,716.5585824
OG0007631,51.20651165,67.39504782,125.9540455,219.2580291
OG0007632,15.70297667,39.90343522,17.28988588,7.028541175
OG0007633,96.11138169,47.2068751,56.17766565,74.80121766
OG0007636,1.175445715,3.292379927,5.255695585,7.005342633
OG0007638,9.659870834,7.68505064,8.648230423,10.26204663
OG0007639,8.957620885,6.565647414,5.042504047,6.154964256
OG0007641,22.53303827,25.34842096,23.49591291,23.60888371
OG0007646,31.82100061,45.48760132,81.56585024,12.88083267
OG0007647,25.358011,22.64637692,4.505697501,7.311565592
OG0007648,59.00097053,80.32358396,254.702218,284.0680371
OG0007649,4.080320344,14.00352665,26.01868626,41.15052696
OG0007650,5.935000434,17.73903519,32.33316184,25.33248419
OG0007651,44.54162157,63.93469438,120.9295632,108.7978887
OG0007652,1.623696854,26.23654212,239.1213768,171.1611262
OG0007653,2.701323597,11.78424835,13.4129808,16.29285295
OG0007654,77.6132342,81.62115663,41.75789138,42.39766472
OG0007655,0.128124523,0.71260142,6.40148781,21.14063334
OG0007656,50.46993206,85.71737467,33.96453468,2.124294721
OG0007657,31.79203604,20.45871964,94.80505177,170.1759629
OG0007658,1428.661095,927.1384683,1466.012372,2817.065292
OG0007659,69.38661268,53.59326964,33.2143162,38.60770423
OG0007660,4.048651189,9.925532657,26.22388519,27.62475788
OG0007663,26.33405863,26.04382603,40.2096674,50.61840345
OG0007666,0.640194771,58.540804,37.96723795,2.61528869
OG0007667,12.85393063,17.43935966,125.5849134,120.9949682
OG0007668,5.977181149,4.240991136,2.466579614,3.041162356
OG0007670,45.30001607,64.92750311,45.34433608,47.93618973
OG0007673,8.803070844,16.70261055,20.09674336,6.937952806
OG0007680,19.24075954,7.089661221,15.34668252,24.76587587
OG0007681,3.851833911,2.067443543,2.188938042,2.073530987
OG0007682,24.93807359,75.14753591,47.48226729,25.08767062
OG0007683,50.9681386,31.50790422,34.21521164,28.46641329
OG0007685,4.858100901,15.46887413,91.76480886,160.5053994
OG0007686,5.193535408,11.47482838,9.437789888,5.136219319
OG0007689,41.97358026,19.28722759,16.62020008,18.48160421
OG0007690,8.629625107,3.922353049,17.6692483,51.75792658
OG0007691,0.305332505,1.373197738,14.24060291,27.37649242
OG0007693,2.149210122,6.171532376,6.506430464,1.970134379
OG0007694,18.2657467,9.78324038,7.980243391,10.87295725
OG0007695,13.07013079,13.50969093,19.6404888,28.92783992
OG0007697,23.05864805,14.47329255,5.667800733,6.282725016
OG0007698,67.79397678,70.20687324,157.0402894,187.7280493
OG0007699,20.8968976,33.10712452,28.83417143,18.18322988
OG0007701,4.363494574,6.566175208,59.67255452,128.7773643
OG0007702,3.076047133,4.966365495,4.601539706,1.286346151
OG0007704,65.9510016,27.78851387,8.387056445,11.73469617
OG0007705,11.70741161,8.494429605,1.815156084,1.795305587
OG0007707,36.47352927,21.59539815,18.70939547,28.09324714
OG0007709,11.40269879,6.475803174,1.996345211,1.559471565
OG0007710,0.459680085,162.8760037,7.834912124,29.3034515
OG0007711,7.831226194,5.473112359,5.093459707,3.731541022
OG0007714,14.06338457,14.5524841,12.80414444,17.29589596
OG0007715,4.161280443,3.99002761,1.635060809,0.2593259
OG0007717,25.62715003,20.14888473,5.518090424,2.676139946
OG0007718,2.669313001,3.090917539,2.296286185,0.98905725
OG0007721,1181.054393,601.5137242,140.8892303,4.109601744
OG0007722,16.87194508,7.849088214,5.542330446,2.865303349
OG0007723,26.10535968,2.886554968,2.679523124,3.642141937
OG0007724,36.68956419,34.99372654,42.60859414,42.33923913
OG0007727,27.25301298,9.878065068,8.234425656,12.55805583
OG0007728,28.56669779,33.03669186,317.8867973,416.1802446
OG0007729,0.490327451,3.055967387,8.984218318,13.19087466
OG0007732,13.3193454,10.0020397,5.104857634,3.235651275
OG0007733,4.603829539,2.697540156,3.23987043,2.181785481
OG0007734,4.896920542,13.04118711,4.800619533,2.902564679
OG0007735,36.1593907,38.03160298,36.74785933,67.51651066
OG0007736,0.135229818,1.360861697,48.29758835,140.3249381
OG0007737,18.69752513,19.43324675,13.22713389,12.21036289
OG0007740,25.56555413,13.83705815,19.78658861,26.13234334
OG0007742,11.88472109,21.89114279,16.53509429,4.222160114
OG0007743,5.832889668,8.448887695,14.21359457,21.34415814
OG0007744,14.96207477,24.28637133,31.81577862,37.62494981
OG0007745,12.11005862,6.454543513,7.564015611,8.600006541
OG0007746,7.104034743,8.764340894,8.37700273,16.37195596
OG0007748,14.39539786,12.20152265,26.02532263,12.5910067
OG0007750,14.66687267,9.742412537,11.32263021,15.37003573
OG0007751,23.67678697,21.29471721,20.67880515,10.86000656
OG0007752,8.926632787,5.380610904,6.364611411,15.54975449
OG0007753,16.10447497,31.71575315,32.28574844,17.93593272
OG0007754,4.493844697,3.342182921,2.888092024,4.455540596
OG0007755,5.872947605,9.167139892,16.06480349,20.82871254
OG0007756,0.903923378,5.008062141,17.57959734,25.91440538
OG0007757,6.119194392,28.74149989,163.4825207,330.100475
OG0007758,50.22527052,92.65775046,308.5657858,236.1141678
OG0007759,27.65646217,50.80667176,36.13088886,34.55304712
OG0007762,112.8013841,79.96854981,84.54438129,102.7935139
OG0007763,12.78614134,16.50363827,58.39061333,107.6845662
OG0007764,15.41101826,17.53654312,16.20828826,21.80050535
OG0007765,8.468437235,6.008488023,7.001094942,10.57043372
OG0007768,129.5760089,155.0645095,65.55456423,34.48901023
OG0007770,10.32020263,10.42269031,8.940791009,11.73056468
OG0007771,1.110498385,1.937286961,1.438169027,1.910805018
OG0007772,19.83453806,6.392552857,4.045514625,4.340310744
OG0007773,47.9899732,46.9540104,27.98305848,29.48856109
OG0007775,9.68517682,1.46876279,0.850806127,0.933188493
OG0007776,5.818068814,5.143858042,3.991985015,6.118544925
OG0007777,20.81204271,54.51235355,158.3088326,188.3468162
OG0007778,4.625232763,3.362060767,4.301050505,5.233294546
OG0007779,33.233686,15.12755171,14.44003933,20.40791033
OG0007780,9.249584842,9.096590523,8.615732148,9.420463731
OG0007781,91.97822915,180.4055249,239.1276184,256.5349019
OG0007782,13.33500224,15.30844701,34.96734167,47.06981102
OG0007783,27.12897677,142.8019473,504.4670054,586.0835439
OG0007784,3.67281777,8.393005608,24.7844374,62.28091553
OG0007785,10.39860626,5.5459351,3.456442027,3.6266054
