,C3_S1,C3_S3,C3_S5,C3_S7
OG0004411,8.841252579,1.224277494,1.840402387,3.889555747
OG0004412,11.20753836,12.79224768,13.09581753,14.63511786
OG0004413,8.62147255,9.52859779,9.082405678,10.28080747
OG0004414,10.37776535,5.393704257,4.026682263,6.453244652
OG0004418,6.867628837,7.391538905,7.769600728,7.74858574
OG0004419,32.91787689,19.30718049,16.16667779,21.94188605
OG0004421,105.983029,65.31759751,22.51023197,4.922649305
OG0004423,0,0,0,1.981572677
OG0004424,30.88090352,52.44847523,67.02258664,55.25772396
OG0004425,7.025223458,5.369961883,5.555156528,3.52695904
OG0004426,19.18822508,22.14871274,12.05664928,2.771174
OG0004428,11.87086731,8.253842633,7.808635682,10.4252801
OG0004429,8.937514518,24.67075452,122.2626135,309.5190236
OG0004430,39.26990754,122.1512437,109.8837671,43.74411688
OG0004431,10.33468611,12.837312,16.06094241,17.15499371
OG0004432,15.21882065,8.840187827,4.043639493,4.237890144
OG0004433,9.977097065,10.50505166,6.937409737,6.88303754
OG0004436,77.58357271,92.40910438,75.53523175,77.81032106
OG0004437,20.78539701,13.53869558,17.25338901,27.5242841
OG0004439,12.10970928,17.30486593,18.33861111,14.50768139
OG0004440,6.98464363,5.068008738,4.085220738,1.910407661
OG0004441,83.82330172,144.1371572,47.48846516,19.44830972
OG0004442,47.00757316,1.048565277,0.127232186,0
OG0004443,145.706334,148.4287668,93.39406567,45.44590147
OG0004444,16.99161402,36.3561766,98.45079677,78.77735693
OG0004446,18.02363913,12.89640093,9.851199351,9.960472275
OG0004450,8.931709227,9.756389887,10.80880275,13.04428332
OG0004451,23.04857908,14.50441091,6.957386512,6.929686473
OG0004453,46.93495891,93.57278513,103.0297057,123.1100598
OG0004454,13.02606916,28.94536623,33.05148335,41.62893266
OG0004455,2.524375266,11.35502971,33.34626008,78.23015535
OG0004456,22.49539754,82.48122338,219.0530087,122.9455423
OG0004457,23.22993111,33.14611405,36.67581591,29.10988351
OG0004458,14.98183813,6.584928917,6.013832205,1.258563406
OG0004460,488.4191454,375.7968249,401.0522375,414.3480224
OG0004461,3.910899573,4.992173657,4.553732264,4.042045328
OG0004462,23.18914542,20.12426303,22.75598006,22.96742941
OG0004465,15.95929962,74.2258743,77.76310446,66.02156669
OG0004468,6.513392805,12.21013793,30.5716492,65.0797217
OG0004469,121.7138831,69.30228129,152.8406351,173.2567032
OG0004470,30.1281542,23.55843495,28.50677245,21.29283039
OG0004471,23.90059981,19.73144398,17.7636929,17.4545893
OG0004472,6.542776586,4.623667889,3.34402268,5.547923387
OG0004473,11.39728927,9.941433012,6.947472806,6.739122459
OG0004474,15.87533279,13.99133817,13.66720618,12.35937188
OG0004475,22.26597065,98.77755453,259.9209954,226.0579672
OG0004480,51.07156693,71.42108426,78.90415283,146.7264423
OG0004481,0,0.047780114,0.157510451,2.315853796
OG0004482,39.39821594,9.503594307,2.622043895,0.101433465
OG0004484,15.88830051,18.07750849,21.15146672,29.49864063
OG0004485,146.4906038,266.7863358,330.2464373,295.4397004
OG0004487,10.5441847,15.09898501,8.519507778,4.456703588
OG0004488,49.13633956,35.84296882,17.45951334,6.315709016
OG0004490,10.61709749,23.09715133,37.01868185,56.02375362
OG0004496,18.07764144,56.28545378,129.1817643,213.5330825
OG0004497,12.85669637,14.27356076,13.08472254,13.80452292
OG0004499,9.723210856,5.150576282,3.126309637,2.371431062
OG0004500,4.056003533,5.346637846,9.435755299,14.54569131
OG0004501,5.727104785,2.866870094,3.805457718,5.487383611
OG0004502,22.82848424,115.2862745,195.0001813,184.1605645
OG0004503,7.667596469,8.128695171,6.955350502,10.14324294
OG0004504,20.06386894,2.362745487,0.034758939,0.095525422
OG0004507,17.69931535,19.74462128,13.85839632,10.63990107
OG0004509,17.59321204,24.49165241,16.87089979,30.74029089
OG0004512,3.120371934,1.809805954,1.208336857,3.266787843
OG0004514,8.639417272,2.964209666,4.477485983,2.690538534
OG0004516,5.22517303,5.255907668,5.011015175,13.3926181
OG0004517,12.87527394,9.362656429,6.852293003,7.243331574
OG0004518,7.691270967,4.812555301,4.612757644,6.744443239
OG0004519,1.030971772,2.993284404,14.37380692,13.48255124
OG0004520,284.4210073,516.1856944,557.6398492,437.5231844
OG0004521,2.422567702,2.725528601,2.275618439,3.151684798
OG0004524,20.6797168,11.53405528,6.933187817,5.048407998
OG0004525,8.512766757,14.78774196,6.756715486,1.560212766
OG0004527,7.207984405,6.22117022,6.944577975,8.781965422
OG0004528,0.497785319,0.352776648,0.661593155,0.399064553
OG0004530,13.73537933,12.5926747,8.538812068,12.91743371
OG0004531,17.33805754,13.41172076,7.989080306,11.1679273
OG0004532,15.09337349,15.73293593,17.04872239,26.66903235
OG0004533,8.524450143,9.552033417,10.26578455,11.17485892
OG0004534,75.04360178,54.91669816,20.4926138,4.964376909
OG0004535,18.06161819,26.49044806,7.972289463,2.532101566
OG0004537,36.0473493,38.76530103,19.9404259,9.543989553
OG0004541,27.75504974,7.63174254,5.192749028,5.995897645
OG0004543,88.26868092,70.61148203,71.58149229,83.93141089
OG0004544,8.960288901,11.3839483,1.613545872,0.446465498
OG0004545,8.338057209,9.092971532,19.55623733,24.71723717
OG0004547,4.609545845,2.624609565,0.916653008,0.850250982
OG0004548,64.96870647,76.36156568,97.5378807,79.3157488
OG0004549,7.511646164,25.29611053,71.1111131,130.0573713
OG0004550,8.40590249,17.11508635,24.03178191,31.28824688
OG0004551,231.904992,208.9827154,241.9050019,284.0778065
OG0004554,0.701139893,2.821681558,13.92915425,15.90570462
OG0004555,515.2894398,2496.961361,6244.118149,7010.830089
OG0004556,346.0912937,377.0083778,878.4034354,1071.254802
OG0004557,3.21967165,2.864330573,4.813361141,5.256412252
OG0004558,0.568080976,0.377650231,3.764562915,15.05294215
OG0004559,12.07222259,9.73346434,10.35161437,12.81648162
OG0004560,21.13035137,33.75996174,49.83436011,23.8905928
OG0004564,123.4259881,106.9034669,110.0835271,92.12022816
OG0004565,0.071329445,0.06050723,0.052142489,6.004940488
OG0004568,4.662277394,7.593871194,8.084130411,12.42601135
OG0004569,16.44216568,15.95993567,20.70719323,23.36018599
OG0004570,7.774812167,7.84941865,7.399462387,11.22659102
OG0004571,125.0274349,532.8183138,853.935679,897.7450223
OG0004572,2.626291611,3.122325767,2.959276979,4.720605966
OG0004574,15.75979906,9.979441839,11.44295565,9.789974352
OG0004575,8.612191355,4.991270232,2.701219209,2.554810687
OG0004576,27.43713686,17.50735718,10.86563614,10.26647881
OG0004578,17.22683131,11.55907131,11.00138723,11.43667937
OG0004579,0.03451444,0,0.053315314,0.817780507
OG0004580,0.107857724,2.414098104,13.28451835,17.64894045
OG0004581,3.100611722,1.133971616,1.973910471,1.769512133
OG0004583,39.24824578,36.30294755,19.19350832,20.08461032
OG0004584,79.3085691,52.00991249,59.00552136,59.75679383
OG0004585,10.51994916,14.66238884,13.56848433,20.23017228
OG0004586,6.125216107,14.03860131,38.33700553,37.91182218
OG0004587,59.32894929,69.96252533,82.31492793,76.84160047
OG0004590,5.77841264,4.704622794,5.021457376,7.474691599
OG0004591,73.07314859,64.40913131,58.51409961,37.86485429
OG0004592,122.677262,110.5113597,128.2956548,154.4476211
OG0004594,13.02831791,4.44541623,2.661041613,2.066461898
OG0004595,12.25766462,24.4870435,39.69961962,88.69150782
OG0004597,15.27815379,14.45888537,14.17176689,15.5179891
OG0004598,30.58273019,22.26306557,27.68573938,29.45977514
OG0004599,14.36761049,20.28021428,37.99662714,79.54678015
OG0004600,13.82886447,11.80087753,9.18735404,7.667028562
OG0004601,17.55970015,20.29576899,28.58178288,25.85042175
OG0004603,106.593271,48.2193756,28.21117556,21.80072748
OG0004605,17.44090329,21.01368909,20.56896492,30.66524623
OG0004608,33.91928087,32.80996526,22.37195727,16.88285212
OG0004610,76.44820473,186.3196171,151.7177193,91.73703527
OG0004611,10.29774297,9.040969979,8.978039696,14.36978119
OG0004612,12.20825995,2.843721538,0.478230962,0.267420628
OG0004613,26.32204848,21.77534377,36.76368697,70.27002735
OG0004614,35.04419571,7.27204888,3.416834655,2.451197675
OG0004615,11.80087251,4.688144587,2.721250099,5.013625363
OG0004616,5.505583654,5.587782447,4.043668956,5.242970186
OG0004617,0.117110454,0.138570796,0.243072952,14.21346834
OG0004619,20.25165719,113.9470555,452.871435,733.4336623
OG0004620,1.400157586,5.550921281,31.42266397,42.04017722
OG0004621,13.39148119,12.05952314,18.33775644,29.06477856
OG0004622,7.887915981,5.311765819,7.72952432,9.858123826
OG0004623,21.37809241,65.72063659,102.4094309,72.31477574
OG0004624,14.9129293,39.03528431,49.92943657,40.38477365
OG0004625,3.634220136,2.173665811,2.067054891,0.919054385
OG0004626,6.698673949,7.39011874,8.208563679,10.53026629
OG0004628,96.28055126,119.9786639,136.3925884,131.7139371
OG0004629,15.98418478,16.55041221,21.66010478,44.03033681
OG0004630,23.84644811,9.433472013,6.566046208,6.935016595
OG0004631,68.87172804,54.15507143,22.33649982,18.77520073
OG0004634,23.02691454,29.06553381,19.50013211,18.21776322
OG0004635,5.655827359,4.639777828,3.965216938,4.932341198
OG0004638,24.032894,14.79077471,9.232775766,12.33622221
OG0004639,22.4050545,28.68098053,33.15527241,42.27232351
OG0004640,8.279770388,4.713449969,4.70720546,6.397145339
OG0004642,0.04249901,0.104325391,0.047127098,0.871461106
OG0004643,75.39380051,56.17178896,84.66407731,126.2357153
OG0004645,6.840904424,5.188940485,7.388870878,8.740252596
OG0004646,50.6691682,143.5025873,122.395252,97.9383605
OG0004647,3.529756956,6.461152556,7.007859104,3.831020393
OG0004648,101.5061671,9.420143157,0.116170041,0.107304524
OG0004649,14.64193557,12.09222838,11.46791686,11.16166483
OG0004652,4.692218086,7.956652162,12.79421646,16.22774552
OG0004653,98.96005824,111.1847662,132.9533172,167.5673956
OG0004656,4.856151479,4.902183719,4.938337767,6.322669627
OG0004657,169.0955146,663.1159621,1055.820492,1349.240231
OG0004658,12.87588013,11.60850036,10.91666935,12.15225544
OG0004659,12.86908597,8.711789118,5.297852839,4.430147651
OG0004661,60.87756071,58.10704392,60.78416902,50.94483124
OG0004666,5.511869322,9.135403158,9.857361845,11.25312952
OG0004667,4.135097425,21.12991535,72.04636976,90.63235712
OG0004668,92.40434561,40.79363018,44.72659159,44.18218121
OG0004675,25.24696344,19.64274894,14.35318722,16.34779497
OG0004676,6.887418471,3.704612277,6.896512024,16.61884831
OG0004677,19.34975224,9.325276933,7.862565455,5.608227609
OG0004678,31.11034777,1.443371435,2.826381598,4.611700758
OG0004680,5.411309253,2.217334422,2.04167379,3.903754828
OG0004682,9.099786753,8.680043335,9.75979707,7.678720214
OG0004685,5.711078607,7.281467352,7.295714478,9.690444222
OG0004686,19.75562814,14.84378538,7.938714961,8.924401788
OG0004688,12.38585966,9.90753475,9.55329521,11.02628227
OG0004689,6.469618064,7.519047151,7.729155974,6.04031947
OG0004690,62.63425589,61.17990707,90.17887033,98.80727247
OG0004691,10.64385434,18.43034828,31.03408762,41.41462125
OG0004692,6.291671273,5.173643689,3.710385243,5.367248661
OG0004693,27.28872956,25.91402886,19.81952007,8.743773612
OG0004694,4209.681362,4007.927249,2447.57864,2036.166524
OG0004695,306.5779858,47.64958266,52.46018402,43.02752144
OG0004778,12.2726341,10.31212944,9.943211741,12.19293461
OG0004782,0.100239221,0,0.143104276,0
OG0004783,45.9692438,31.29904713,20.58043654,21.33313622
OG0004784,79.91614547,1257.135416,5494.578784,2445.083212
OG0004785,25.55855326,23.23163769,27.72615647,31.45896556
OG0004786,11.13777541,53.69834944,112.403687,102.7516548
OG0004787,6.456858711,5.122305201,3.958528086,3.714700126
OG0004788,23.31590286,34.73241638,31.02152204,34.9271207
OG0004789,27.24832161,30.47526674,20.18933129,12.68216856
OG0004790,23.43356058,29.70992994,35.57307866,60.48164771
OG0004791,37.86574636,38.49072936,25.38341676,23.39750229
OG0004792,0.596100137,2.548476678,7.464850848,6.516938206
OG0004793,55.17309601,43.93817299,55.36998077,65.14155197
OG0004797,11.29484898,1.659890523,0.849813338,0.479970683
OG0004798,5.849474169,5.655391494,7.426349538,7.79241988
OG0004799,15.2582639,15.51619416,19.10449278,28.68013314
OG0004800,1.690831058,1.298333878,3.200881121,1.565686594
OG0004802,11.03727637,10.87390012,7.405908029,8.895779844
OG0004803,15.92196858,20.98285201,13.68553137,9.838754058
OG0004804,12.69704009,10.44597548,7.905323012,9.016617198
OG0004806,27.02464616,37.78313816,35.35526812,32.53369646
OG0004807,8.234993161,9.399081361,5.535509315,6.432270301
OG0004809,67.72068166,163.1983213,237.2121485,252.6681176
OG0004810,24.81950251,11.99909057,9.792664334,15.68338312
OG0004812,77.70781804,64.34829655,101.410207,68.17641641
OG0004816,24.30941898,27.77065482,25.63094041,19.43671853
OG0004817,21.06502452,7.077511526,3.160523805,2.235644386
OG0004818,5.193862605,4.202270024,3.173156213,2.625056608
OG0004819,10.89788347,22.37540211,45.48211269,140.6305133
OG0004820,13.92244478,15.1969804,10.5077814,7.394244041
OG0004821,26.15581889,62.17913986,81.06005602,70.37250107
OG0004822,230.1541085,606.973523,644.42374,1120.504905
OG0004824,15.50448,11.32459207,8.823825742,8.70809582
OG0004825,7.36901244,4.746189482,4.912935733,2.941074815
OG0004826,5.846666118,1.356227869,3.270350556,4.284971978
OG0004829,31.96422996,33.64567634,29.20435539,36.21644726
OG0004830,84.97044148,140.0139225,114.5616709,75.34390994
OG0004832,0.602405776,18.75605834,33.85031295,6.065478572
OG0004835,10.13440096,8.7738188,12.68541142,19.58839397
OG0004838,4.878805334,16.1440128,22.02449193,59.57670485
OG0004839,6.302571324,23.20895314,20.98408074,23.74549508
OG0004840,253.258658,757.7823834,548.2403059,288.5400361
OG0004841,15.451003,58.14297254,35.76237041,4.406901377
OG0004843,14.6906205,30.30147386,24.56875598,25.91480567
OG0004847,21.92135588,28.28542967,47.01052244,59.35678445
OG0004848,50.82339286,87.61658624,94.25687572,144.1439232
OG0004852,8.754722281,9.283479991,9.688579701,10.79915526
OG0004854,22.20154971,42.65407744,58.91090775,57.93760698
OG0004856,1.388881809,1.803205251,0.74258504,0
OG0004861,5.336599061,10.72422559,22.95489547,39.05159519
OG0004864,19.08181394,19.4502112,30.34879008,44.64974677
OG0004865,16.42323624,8.721959306,3.195613738,2.07339793
OG0004867,8.569299915,9.644031965,8.678831685,9.52444113
OG0004873,71.92228625,122.6021547,36.47238864,4.767585085
OG0004877,1.518745515,0.072209602,0.091258433,0
OG0004878,0.980877924,0.916667813,4.965167119,9.345329434
OG0004879,10.31538375,7.945110684,6.434887304,8.105821539
OG0004881,8.957110562,7.378217333,16.77905155,23.67914344
OG0004883,59.09769028,123.7204818,94.48230693,49.84621973
OG0004885,46.10382578,45.93750409,45.88270775,48.0232147
OG0004886,4.192294473,13.86143459,22.07480091,22.82802802
OG0004887,13.18746553,46.43224317,127.9673337,227.0480165
OG0004891,15.23112248,18.89644568,17.57253346,25.56501109
OG0004892,61.70369367,75.70215128,91.08257932,101.8754787
OG0004893,16.04973973,32.78229056,24.0700002,35.32699206
OG0004895,11.73793825,8.554438611,8.741621401,12.51183157
OG0004897,25.3045048,25.5921579,28.66256192,32.09243349
OG0004899,0.639996856,1.532271107,2.412742783,4.013675502
OG0004900,76.45144424,89.75658358,29.8105064,7.892026982
OG0004901,6.246334644,5.554354213,3.880946445,5.815926778
OG0004903,20.82095566,3.604249559,22.81248586,57.16851537
OG0004904,10.3040843,10.60607806,11.49027426,16.41955299
OG0004908,0.968621887,0.979020653,0.593161738,0.665495585
OG0004909,5.349989572,9.128851346,9.62581441,13.80912996
OG0004910,8.857170975,10.6664505,10.81389008,14.3138861
OG0004911,23.22628289,47.23957548,46.19878292,42.02089767
OG0004915,9.170872498,8.477248662,9.491741198,11.0654797
OG0004916,25.78601626,20.85822379,18.02527323,24.90419692
OG0004917,23.5816447,66.34707447,158.711343,196.1217843
OG0004918,57.26724516,245.2210776,355.7092815,275.0045186
OG0004919,20.9885594,55.52828832,62.34523891,27.08438871
OG0004920,20.62654618,32.26993763,31.84917639,12.04267537
OG0004921,5.268805006,3.044193439,5.708119614,4.51342356
OG0004927,21.68549643,14.47990067,12.27997288,14.02182994
OG0004928,30.61535745,31.8261603,66.34850842,73.42685791
OG0004931,78.91851593,127.0154326,187.7266694,296.3252287
OG0004933,20.28296326,25.19480315,32.07125662,33.00430002
OG0004935,19.95099381,17.79781566,20.14649773,24.95686991
OG0004936,11.44715761,9.98303076,8.307606973,13.76084669
OG0004937,5.833843988,7.109300731,10.2503522,15.21133474
OG0004939,12.80800731,9.079154702,5.764462607,6.143893588
OG0004940,12.89147368,10.81082832,7.468287823,6.538489802
OG0004942,0.39763931,0,0,0
OG0004943,15.8546377,26.40968763,42.62311819,50.95592863
OG0004945,95.26682372,212.0872305,304.7870265,312.6671968
OG0004948,5.871773087,4.355507823,6.751899885,7.653812856
OG0004951,2.557272546,3.700346862,7.920342511,12.2618032
OG0004952,36.05737373,24.56719861,24.57352269,26.63393496
OG0004954,31.0295537,44.98804251,56.68636697,33.27055674
OG0004955,54.35185009,44.78026651,11.85215565,1.445583993
OG0004956,28.42929401,67.0439543,46.50817602,45.52293276
OG0004958,8.731038234,8.928531464,8.993365209,11.61468406
OG0004959,4.8241208,4.152836054,4.352886517,6.662786165
OG0004961,732.2906368,1220.864504,1434.008965,886.2463065
OG0004962,19.77086094,18.53797317,12.09584824,12.51432726
OG0004964,7.161690223,7.898815829,4.47610798,3.612470778
OG0004966,8.607712865,7.085172707,5.712281988,7.19650159
OG0004970,18.2498267,19.40020518,18.62551408,20.58744955
OG0004971,12.70314637,4.49193552,5.287878168,3.879386835
OG0004972,1.03734692,1.95540286,3.431731672,10.14592158
OG0004974,15.54001834,21.36671406,17.04566038,20.68870052
OG0004976,366.2509367,282.9497938,150.9727441,113.3977464
OG0004977,19.52941636,18.92356844,29.42934293,17.68928963
OG0004978,24.91541887,105.6506683,358.5651414,451.0154578
OG0004979,21.02498644,17.39165476,24.58783049,20.31069678
OG0004980,10.89380903,11.09581131,10.74927169,13.10067616
OG0004982,49.47075172,122.2632111,191.9240396,227.2422206
OG0004983,1.024107929,2.305533336,1.819301259,1.960442856
OG0004984,12.55891666,13.24841212,12.48892657,19.41811935
OG0004985,14.20323338,15.01357773,15.54967724,21.6491177
OG0004986,4.85398228,3.458913017,2.597043804,2.78469356
OG0004988,51.18807275,50.97858527,67.66308415,92.20393791
OG0004989,0,0,0,0.206744203
OG0004990,11.15193394,0.05382374,0.028798246,0.006703717
OG0004991,18.57546185,14.52593698,14.79199476,14.08296011
OG0004993,7.066027591,7.840951801,6.717394424,6.520281616
OG0004994,16.16799113,18.52133946,12.57669335,10.49126035
OG0004996,18.58961287,21.0434682,29.36408145,27.72807287
OG0004997,13.17384673,6.087061543,3.41888496,4.086676667
OG0004998,16.24365171,36.28420282,18.24387695,13.04800932
OG0005001,7.04127577,8.216036042,8.01916958,13.78163647
OG0005003,425.5784117,1774.049352,3509.57541,3748.915285
OG0005004,4.125487005,2.811042799,2.28208757,4.422209659
OG0005005,25.56778413,24.89682949,8.99743988,6.44979201
OG0005006,9.07137009,11.366065,10.31891074,12.98107029
OG0005009,42.23741906,11.32373364,6.223320483,5.729879072
OG0005011,9.430981888,8.72369611,9.965217176,11.9107504
OG0005014,18.16312999,15.32332698,9.982601091,7.242015932
OG0005016,14.62038606,28.45998734,56.96999535,25.64157016
OG0005017,20.53632715,35.2172989,18.54578148,15.297073
OG0005019,5.262709908,23.28082189,9.346349782,5.626091414
OG0005020,20.37771699,18.65347362,23.17149315,26.73465795
OG0005023,376.5506938,1191.049639,1033.538542,604.8393074
OG0005024,620.002575,853.6208152,546.7750249,335.5570879
OG0005026,2.408707847,10.92223676,21.26606016,37.25862545
OG0005028,25.40479664,17.5985078,14.64543847,15.33148674
OG0005029,629.5005033,344.9325276,152.5613759,97.30540189
OG0005030,6.89316777,11.13623721,11.25022803,11.87329091
OG0005031,0.081640163,0.314638262,0,0.530854551
OG0005032,17.358069,7.715154392,8.583328211,12.90683836
OG0005033,6.316793731,4.97983388,4.605027261,7.126234532
OG0005034,25.20640549,24.09426013,24.6506663,24.56028813
OG0005035,18.10058891,8.666955547,3.891959536,0.74506396
OG0005036,12.69567374,11.22711223,12.01406141,17.25557913
OG0005037,54.6243373,30.06596213,28.09291517,32.31062835
OG0005039,20.95856382,22.38898718,15.80686985,7.133884311
