,PK_S1,PK_S3,PK_S5,PK_S7
OG0000793,9.639740883,1.516667425,0.807887068,0.386388774
OG0000794,18.7199407,45.59475369,92.63984671,141.3396565
OG0000795,8.946546931,5.538403962,4.350441595,4.591264394
OG0000796,4.114306458,16.03265194,30.89106723,40.50709961
OG0000797,0.264460459,10.03459713,16.40582702,12.61528579
OG0000798,157.1386305,870.2956656,302.3398765,294.7470307
OG0000799,102.2642606,122.1426919,92.35758126,84.59114569
OG0000800,19.93862031,12.21563607,12.06238169,13.77206887
OG0000801,17.54007883,14.89598305,1.598744958,0.213780322
OG0000802,309.2619707,319.7500325,330.8943712,320.5612522
OG0000804,32.77333947,29.93182676,30.12651853,32.19938883
OG0000805,11.71323745,36.42415428,61.24456869,120.1547549
OG0000806,690.1538236,254.81236,289.0367355,202.7605952
OG0000808,0.080873188,7.687048872,34.53128023,255.4588205
OG0000811,27.99205425,16.28234831,49.2955465,63.85713885
OG0000812,4.290069602,6.144596125,11.49886312,8.756360507
OG0000813,208.3043758,122.9228344,107.7740452,87.47973858
OG0000814,107.4441624,88.62529284,104.3575366,205.0162825
OG0000815,6.858508637,5.131537305,3.077858971,2.096251442
OG0000816,43.35536609,12.40350913,8.919442665,4.866635384
OG0000817,42.63189805,20.99678195,20.28074981,15.7908875
OG0000818,115.9797146,66.51339677,59.67144561,42.88605219
OG0000819,114.6644793,690.0162033,1066.261052,126.6595135
OG0000820,10.88510391,29.59065046,19.96481438,36.97440547
OG0000821,6.600718754,4.001133268,4.388554026,4.523034122
OG0000822,417.601108,219.9163229,258.0943644,140.6444444
OG0000825,30.89857941,71.86341108,55.72105429,15.04359141
OG0000826,53.53051238,154.8968849,94.45382949,47.51812499
OG0000827,31.5253328,31.87540194,21.74577459,22.39122584
OG0000828,1.518316186,36.16054575,13.28142008,76.03523391
OG0000830,273.2457913,479.3928948,210.2987739,149.191605
OG0000831,1736.915658,1002.19553,936.7470812,565.8568215
OG0000832,19.08778596,27.6147001,43.09456799,81.86417524
OG0000834,33.12628508,31.11532758,33.54080834,45.81064469
OG0000836,44.36331244,26.40607149,44.64722126,64.55899923
OG0000837,0.607658888,2.061686023,11.75989537,28.12567967
OG0000838,164.5780044,362.1150879,327.5629081,332.000709
OG0000839,14.28277943,8.88332223,7.80073487,10.34512239
OG0000840,11.35389357,128.3787,160.7257369,74.77510589
OG0000841,504.8578711,250.1059614,1000.010422,1313.764226
OG0000843,293.3927128,323.1668809,248.6025671,213.1178509
OG0000844,30.26966863,34.61445602,19.22781422,17.77286012
OG0000850,11.98118268,19.53117878,11.79825339,8.945604638
OG0000852,3.763861735,16.2312717,26.22863021,29.93613293
OG0000853,0.465889317,3.837432645,4.442889207,10.25174443
OG0000854,40.85420803,72.2201708,63.36258774,63.82686198
OG0000858,849.711532,746.5541256,347.557697,1172.966955
OG0000859,2.392621263,0.748871599,0.806699502,3.435813391
OG0000860,24.34926246,38.88289374,37.61202317,12.68446709
OG0000861,270.6459068,1782.432164,6200.60929,10715.94126
OG0000862,84.19813964,86.87650785,47.02486462,42.24803241
OG0000863,2.742922424,22.30372077,18.46488399,10.95323216
OG0000864,33.80901395,49.61457239,58.44023354,60.55057337
OG0000865,919.601339,538.4421637,467.8047533,295.264602
OG0000867,0.180857767,0.11376261,0.172640238,0
OG0000868,13.87523484,18.19075359,8.572944374,6.218872767
OG0000869,31.72450929,37.57387028,25.66310851,3.342484097
OG0000870,93.19216701,27.82782071,32.75215158,68.79210202
OG0000871,1289.654411,446.4392748,3149.959966,3773.303357
OG0000872,22.11995838,63.14262359,59.74931917,48.24618383
OG0000873,2.677321989,13.23735939,14.48538477,11.00782798
OG0000874,27.7008195,109.6562237,202.9588383,249.8350415
OG0000875,42.83780467,21.4076205,21.01534258,21.59019615
OG0000876,391.6153976,499.3822672,405.0069902,460.2045598
OG0000878,600.9102833,285.4769287,362.8229034,359.5962293
OG0000879,138.9709095,217.7226805,187.5575507,140.3995928
OG0000880,0.010300402,0.109240335,0.079461741,0.213982215
OG0000881,47.10216737,194.413253,150.3615502,174.2754299
OG0000882,153.827646,131.5956483,148.6599115,148.4148461
OG0000883,206.5704842,164.9714004,153.3624686,166.4211313
OG0000884,92.44757214,89.03274892,82.02782882,85.52001143
OG0000885,5.810855598,53.13199872,40.15389238,20.71507939
OG0000886,12.41268665,8.64547918,7.726032313,6.442430624
OG0000888,14.32036493,220.1596452,228.215941,73.18377282
OG0000889,20.02454205,23.72982838,19.19520701,25.49111654
OG0000891,129.6843397,806.4340432,518.9857387,324.1733249
OG0000893,7.894571685,26.31474013,43.15305573,49.86304495
OG0000895,138.061595,490.8588741,1172.131848,1666.80652
OG0000896,37.41004393,25.87769369,23.45531026,28.48783513
OG0000897,12.05990051,5.931195442,2.454358369,3.293562368
OG0000898,39.6671268,34.02101703,59.29555212,61.19908361
OG0000899,59.40397982,63.90209929,39.03926954,41.55838181
OG0000900,1.951677483,52.16187634,21.03809431,15.51379045
OG0000901,16.29799852,29.57034089,38.09157284,49.82781484
OG0000902,104.2374499,146.1004313,227.6908975,304.8323987
OG0000903,22.94899161,12.14782073,9.991970792,10.81253137
OG0000904,262.2936408,146.37996,114.4465887,112.0881092
OG0000905,49.48916494,52.3298896,56.65765238,64.87360391
OG0000906,1086.196509,618.5932316,600.5309002,363.2936469
OG0000907,111.3338067,48.1638077,29.03274555,15.77583156
OG0000908,43.59191326,34.86435968,34.83448433,47.22604571
OG0000909,61.88125557,73.93127028,63.13633518,73.28071208
OG0000910,23.89972758,13.33913207,13.11994849,14.69585233
OG0000911,504.659882,467.9886456,135.192862,121.7607584
OG0000912,39.49676257,42.15888124,31.95419954,31.93498555
OG0000925,950.2179048,563.0448784,529.3317419,305.7513398
OG0000926,105.400954,130.941747,113.0652952,54.82974084
OG0000927,108.1204494,243.7684287,152.7436055,250.5439397
OG0000929,376.8675958,418.4718196,455.2178875,509.8626683
OG0000930,1.558165831,1.112336436,0.025967744,0
OG0000931,5.217695186,12.51235171,22.69753609,19.84566189
OG0000934,86.90502686,40.30221669,24.90557261,20.97816543
OG0000935,16.96202595,7.473239837,6.012388782,4.811567359
OG0000939,1466.859506,866.9119335,886.7167429,488.2488801
OG0000940,17.22302615,17.64241047,19.00151062,18.79280591
OG0000941,19.16186448,12.62644919,12.24993899,11.62117896
OG0000943,0.16436584,0.330607178,0.190199069,0.250592521
OG0000944,8.149154411,6.217915294,8.036652498,10.68804833
OG0000945,165.8632311,24.09657804,18.99360257,18.95241994
OG0000947,1.857832349,13.47980931,22.62178842,33.06626511
OG0000948,18.971339,20.56036281,21.55452495,31.71083182
OG0000951,0.021476302,2.893658443,10.29696172,19.19720574
OG0000952,12.12951184,8.373099403,11.39602917,13.3880999
OG0000953,33.31675466,21.66513628,20.72921069,22.33924363
OG0000954,41.82297285,48.31400034,88.59268629,88.75812574
OG0000955,0.694878385,0.380387215,1.341095505,3.224733038
OG0000957,30.50005604,20.46053603,19.08524745,24.70761632
OG0000961,26.16617691,30.96351691,35.57957466,33.32046498
OG0000964,160.7199741,939.7084528,3002.386048,5326.777067
OG0000965,1370.843142,800.4236743,810.153151,405.2361038
OG0000966,8.798152979,8.369675307,4.145343856,2.532766857
OG0000967,581.1099586,364.3704436,310.8718238,188.507471
OG0000968,15.90996634,80.11969176,111.4370845,126.4505914
OG0000969,41.98435893,46.93009979,53.66016963,63.42455587
OG0000970,0.252538847,29.76512045,19.79701515,50.33849409
OG0000971,15.56529767,15.76147395,11.4449448,4.823449757
OG0000972,14.4079756,8.05522632,8.51418058,6.999770096
OG0000973,958.446352,249.2025012,258.9207133,319.9040158
OG0000974,0.283941802,0.247530813,1.729262914,19.21994579
OG0000975,809.8201073,471.5026513,390.8050991,223.5107823
OG0000976,9.719234996,86.81281365,174.5233534,158.63321
OG0000977,125.4509164,73.26964213,61.69238167,57.4434659
OG0000978,0.192787631,0.022018484,0.048028358,0.044904832
OG0000979,11.09258271,8.816905628,8.695594031,10.80513669
OG0000981,48.58964502,54.08181453,67.31249174,54.56768973
OG0000982,0.067496813,0.78075638,1.440171048,16.26491691
OG0000986,451.4699613,176.2253396,189.3214178,181.5472111
OG0000987,131.3116024,92.25228647,82.58193377,69.44362446
OG0000989,4.319997328,13.79929674,11.64677623,14.67445456
OG0000991,0.441241213,9.495863418,15.87116324,10.09701686
OG0000992,10.68346059,14.49546644,13.03144495,21.04946756
OG0000993,3111.424577,1630.330575,1682.375355,832.5999016
OG0000994,97.73973454,138.2535554,173.6670596,166.8053087
OG0001005,34.4678254,17.6461903,22.61893557,27.4146292
OG0001007,15.50600108,63.21428722,65.44299301,37.63930631
OG0001008,583.7494529,386.2240457,395.9615565,240.1481485
OG0001009,10.70434562,29.6341636,43.42386981,36.96794861
OG0001010,19.01692247,26.17221476,25.44984521,27.7178645
OG0001011,1008.58244,625.0382437,645.9127593,392.1043731
OG0001012,6.655728618,64.37166167,25.65009754,12.45209464
OG0001017,11.49313071,8.38300112,10.00943162,11.16859034
OG0001018,15.21261331,62.37036947,79.84573894,83.59142752
OG0001019,0.407561315,7.743784105,1.560305754,2.098509467
OG0001020,42.98566826,9.946114433,2.550505489,1.0059952
OG0001021,14.460253,32.4884242,21.01899894,20.94086563
OG0001023,6.926743861,3.043640983,3.323913972,4.402248251
OG0001028,0.544946593,3.431864701,9.665214444,8.83899354
OG0001029,25.65053681,5.77999933,3.760640871,1.740143907
OG0001030,2.101364314,0.351061968,0.085823591,0
OG0001031,4.135670508,15.79747811,13.62012149,6.946582831
OG0001033,23.91710592,14.8777529,16.04150757,17.86953873
OG0001035,1064.279409,686.9648637,711.1482741,394.5842748
OG0001036,9.591478182,1.895543666,3.219563875,7.11152395
OG0001038,16.8195921,21.86626809,12.85047394,11.71140941
OG0001039,2012.639104,1083.890815,995.5784186,730.1195622
OG0001040,6.251702578,15.14256286,30.71730529,15.80266532
OG0001041,924.3044501,404.0004083,409.6099792,252.9473768
OG0001045,11.93156245,12.12085781,9.700401063,3.179054655
OG0001046,993.9825049,572.0781018,583.8645641,415.9861071
OG0001047,8.357856889,9.898918175,13.81161726,22.10215552
OG0001048,17.23960237,11.04949717,11.75403897,17.10852078
OG0001049,10.10993124,16.28925073,3.193077142,3.438249059
OG0001050,39.88366609,15.63087966,5.24609114,2.773393462
OG0001051,51.61960008,25.51327602,17.62067949,19.41550963
OG0001052,0.798255836,6.929453107,20.60639473,35.88424227
OG0001053,50.7795903,120.976456,156.5290067,91.97612606
OG0001054,0.198661433,0.112605374,0.114018982,0.197516286
OG0001055,54.81964237,56.513221,27.63171387,18.61970665
OG0001056,2.777242,1.569589053,1.469394634,1.984597032
OG0001057,40.72081204,38.06819263,41.48724691,65.30839408
OG0001058,0.504615301,15.88418242,35.95660173,3.054793674
OG0001059,0.698329139,0.193508244,0,0.52725732
OG0001060,58.41212814,42.02748339,26.22474806,23.25152037
OG0001061,16.03671596,38.10107596,259.6802208,525.3409341
OG0001062,81.73598499,47.98838373,56.34871232,53.60136656
OG0001063,18.31813698,108.1108966,107.8151212,135.6358704
OG0001064,37.37669128,100.0692733,10.09841841,9.134966175
OG0001066,40.10256387,59.69345569,58.09173633,52.81720231
OG0001067,2.416957933,2.812853123,3.686893556,3.569081731
OG0001068,0.258582262,0.312875614,0.0445989,0.104883889
OG0001069,203.9615122,102.9705836,107.1090805,105.9606852
OG0001072,5.520440486,11.3101799,9.353221934,5.440330922
OG0001073,35.3126733,11.77971104,5.085871532,4.064361496
OG0001074,68.92543617,84.94160213,100.6627928,110.6213045
OG0001075,32.20811518,1.701955179,1.264347432,2.558722193
OG0001076,14.69779216,16.17667817,22.54482288,17.72922806
OG0001077,42.32567363,256.7340214,441.6202898,256.6265461
OG0001078,162.4806849,274.0624578,117.8250463,114.7243059
OG0001079,15.48908964,12.18514772,12.46600764,12.86528608
OG0001081,651.1302354,234.2939828,315.8460708,343.9030056
OG0001082,6.515413559,27.28354311,28.59163299,37.47073354
OG0001083,40.60131702,23.55968926,21.66293043,20.88644572
OG0001086,14.89566343,24.9067873,6.682501356,1.993893383
OG0001088,1.365586488,2.155948114,2.714531302,2.221200622
OG0001089,26.52226741,28.23468663,30.78006869,40.3531263
OG0001090,7.614275732,18.49189415,16.37233041,11.93128095
OG0001091,45.93446215,66.90199714,63.96909132,55.90340389
OG0001092,144.4947391,74.57510605,56.85943372,50.51990615
OG0001093,473.5371127,789.091733,1176.780041,958.0236589
OG0001095,1358.623082,691.9648736,615.4435716,341.2952094
OG0001096,0.099888932,15.66688394,223.703489,612.3996649
OG0001097,30.11327188,27.22927937,25.49381063,23.71809414
OG0001098,6.024382424,7.052128042,6.983491254,8.512839068
OG0001099,30.45660403,26.26331143,56.86089003,71.09194322
OG0001100,6.318557076,28.88781185,52.43237175,84.60123503
OG0001102,30.80870796,12.99295775,9.970370089,10.8007622
OG0001104,93.15523596,88.5681767,72.8815683,98.62830086
OG0001105,219.1238341,583.2184235,627.8820003,545.7100556
OG0001118,91.19558494,31.78757605,13.43046861,11.32455616
OG0001119,12.70847227,24.3597723,67.49678926,150.8992164
OG0001120,26.92987208,15.66620697,16.55639174,18.31801202
OG0001122,15.62246709,33.70369208,55.07468821,45.91426485
OG0001123,2624.809376,1383.371361,1218.85009,656.9395569
OG0001125,29.15435023,50.05882491,27.97018663,15.81268317
OG0001126,10.54730788,10.74175314,8.795724784,9.923793955
OG0001128,73.46016142,46.93294507,33.73816571,42.45242522
OG0001129,295.6308108,268.4889782,330.8804529,369.1493814
OG0001131,59.17452785,27.46573992,28.23248553,30.53234794
OG0001132,36.82249564,46.06136625,245.3295182,261.0794068
OG0001133,249.7251602,150.0667927,127.9341655,134.4354635
OG0001135,1462.499401,842.481148,771.6702748,489.2951542
OG0001136,125.2048797,143.7201973,152.9977914,150.2547281
OG0001137,1.340473138,0.646092842,0.701750815,1.118365577
OG0001139,27.80952467,21.74877462,21.58941458,27.62774083
OG0001140,4.438586902,10.17811097,14.83382162,44.29435671
OG0001141,80.97248047,54.15323833,38.63858956,26.21824403
OG0001142,374.6086388,259.5274008,380.5995438,416.25151
OG0001143,42.17554006,45.26725879,68.52250585,87.84698684
OG0001144,69.52046403,82.61561867,72.68266284,65.86877291
OG0001147,9.96804368,14.63833868,12.59149642,21.88015696
OG0001148,5.956788,4.223015797,3.520677206,3.908894315
OG0001149,34.06190612,9.789849096,16.40324493,53.12254334
OG0001151,66.66544099,18.41434975,23.34910907,18.98124074
OG0001152,4.603151919,5.228543231,6.388806888,4.364562012
OG0001153,0.066794227,0.878107949,4.24724987,25.83887665
OG0001154,77.0481913,86.30212005,41.5076018,14.20572227
OG0001156,2.731013684,2.921809105,3.62330598,1.507183334
OG0001159,54.54982485,45.34918585,45.09517116,59.40248933
OG0001160,171.1534449,204.0731624,399.4095666,405.3504324
OG0001161,106.8217264,254.9222939,331.7911956,287.7201802
OG0001162,4.196724181,6.26612394,6.505909021,5.530093256
